,trade_date,ts_code,CON_YEAR,CON_OR,CON_NP,CON_EPS,CON_NA,CON_PB,CON_PS,CON_PE,CON_PEG,CON_ROE,CON_OR_YOY,CON_NP_YOY,CON_NPCGRATE_2Y,CON_PEI,trade_year,profit,year_profit,year_pe_ttm,year_profit_l1,year_profit_yoy,code_name,close,pe_ttm_weight,pe_ttm_equal,pb_ttm_weight,pb_ttm_equal,div_rate,roe,profit_avg,mv_avg,float_mv,total_mv,total_mv_l1,total_mv_chg,close_l1,close_chg,img_neg,tex_neg,riskfree_return,opt_profit_yoy,opt_pe,opt_profit,time,close_chg_s,CEFD,RIPO,NIPO,TURN,TURN_MA,trade_month,SR,lnPD,c_yoy,p_yoy,n,l1_TURN,SENT_INDEX,CEFD_R,NIPO_R,RIPO_R,SR_R,l1_TURN_R,lnPD_R,SENT_INDEX_R,SENT_INDEX_EX,SENT_INDEX_DEX,SENT_INDEX_R_EX,SENT_INDEX_R_DEX
10128,20171018,000985.SH,2017,3804546559.5703,35076.13972048,0.5989,3150425389.3906,1.9435,1.6093,17.4555,0.8308,11.13,19.58,26.34,21.0111,91.5127,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5044.09,19.78,50.44,2.05,3.61,1.4777,10.33,10.05,198.76,426745.08,59.926229000000006,598656.01,0.10127351765834014,5047.15,-0.06062827536331694,0.428571,0.142857,0.012146944444444443,3.869787773519715,-5.645945945945942,7.730448044222256,924.0,0.003675787773530184,-3.46,0.440164,1.0,0.00423,-0.0023609249999999955,201710,14.15,-0.1705,10.0,6.2,1892.0,0.003370000049471855,0.37391847372055054,5.5315961837768555,0.02409125491976738,0.10800270736217499,-0.549723207950592,-0.0027510507497936487,0.019235841929912567,0.40660542249679565,0.6008813766784136,0.6879017290557052,0.624005980932483,0.7260385879316483
10139,20171019,000985.SH,2017,3807867012.6704,35083.30473889,0.5991,3150987912.0993,1.9341,1.6004,17.3706,0.8261,11.13,19.68,26.37,21.0279,91.5314,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5010.82,19.67,49.82,2.04,3.57,1.486,10.34,10.05,197.72,424270.49,59.592273999999996,599262.29,-0.5572768478390389,5044.09,-0.6595837901385626,0.5,0.0,0.012149166666666667,3.9880904930795373,-6.104864864864867,7.752454189987028,925.0,0.4350507762135514,-3.46,0.44002600000000003,2.0,0.00427,-0.002322699999999996,201710,14.15,-0.1705,10.0,6.2,1893.0,0.004230000078678131,0.6808265447616577,5.5315961837768555,1.0240912437438965,0.10786470770835876,-0.549723207950592,-0.0018910507205873728,0.019235841929912567,0.6970275044441223,0.5841002460890122,0.6860796865286863,0.6046749618543852,0.7233570144750865
10150,20171020,000985.SH,2017,3807671490.686,35090.761356660005,0.5991,3152021657.911,1.9403,1.6062,17.4286,0.829,11.13,19.68,26.39,21.0231,91.5509,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5036.93,19.73,50.43,2.05,3.6,1.4788,10.34,10.05,198.4,425743.77,59.836884999999995,595922.74,0.4104743510878528,5010.82,0.5210723993278599,0.375,0.0,0.012155,4.066958972786081,-5.791351351351355,7.7753559340118406,926.0,0.27151644534129266,-3.25,0.44004675,4.0,0.00342,-0.0031736916666666626,201710,14.15,-0.1705,10.0,6.2,1894.0,0.004269999917596579,1.2722556591033936,5.741596221923828,3.0240912437438965,0.1078854575753212,-0.549723207950592,-0.0018510508816689253,0.019235841929912567,1.2674298286437988,0.5912519727734231,0.6850294258259687,0.612886848592667,0.7217933269083638
10161,20171023,000985.SH,2017,3813301083.7366,35112.46733416,0.5993,3153344919.0607,1.9436,1.6073,17.4552,0.8253,11.13,19.85,26.47,21.1512,91.6075,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5054.9,19.78,50.83,2.05,3.64,1.4704,10.33,10.03,198.5,426923.07,60.006035,598368.85,0.2826851698580324,5036.93,0.35676493419600774,0.125,0.0,0.012164722222222221,4.382432891612254,-5.6475675675675605,7.842022183489313,927.0,0.12728121827188174,-3.25,0.440137,1.0,0.00353,-0.0030646333333333295,201710,14.15,-0.1705,10.0,6.2,1895.0,0.0034199999645352364,0.3857015371322632,5.741596221923828,0.02409125491976738,0.10797570645809174,-0.549723207950592,-0.0027010508347302675,0.019235841929912567,0.42009884119033813,0.641603865718186,0.68371499551731,0.6710880920754273,0.7198533595301696
10172,20171024,000985.SH,2017,3811589962.5421,35103.03340597,0.5992,3153263540.5547,1.947,1.6107,17.4893,0.8281,11.13,19.8,26.44,21.1197,91.5829,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5061.88,19.76,50.4,2.06,3.63,1.4701,10.35,10.07,199.02,427651.14,60.065703000000006,600060.35,0.09943666499545589,5054.9,0.13808383944291514,0.125,0.0,0.0121675,4.264130172052445,-5.463243243243243,7.813047463955628,928.0,0.019067146715296766,-3.25,0.440246,1.0,0.00377,-0.0028261999999999966,201710,14.15,-0.1705,10.0,6.2,1896.0,0.003530000103637576,0.3879508078098297,5.741596221923828,0.02409125491976738,0.10808470845222473,-0.549723207950592,-0.0025910506956279278,0.019235841929912567,0.42169439792633057,0.6226830185745912,0.6821576911472691,0.6487704033253661,0.7175730318734562
10183,20171025,000985.SH,2017,3813135844.9705,35093.87561766,0.599,3154325646.7495,1.953,1.6156,17.5543,0.8318,11.13,19.85,26.4,21.1038,91.559,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5089.7,19.84,50.45,2.06,3.65,1.4609,10.34,10.08,199.92,429760.39,60.374660999999996,600657.03,0.5143667426984022,5061.88,0.5495981730108124,0.166667,0.0,0.012175,4.106393212639345,-5.111891891891885,7.784920861496156,929.0,0.3020581517768228,-3.25,0.4402705,2.0,0.00332,-0.0032773083333333293,201710,14.15,-0.1705,10.0,6.2,1897.0,0.0037700000684708357,0.6826403737068176,5.741596221923828,1.0240912437438965,0.10810920596122742,-0.549723207950592,-0.002351050730794668,0.019235841929912567,0.7035649418830872,0.6053274427027332,0.6807030866043658,0.6285790541212397,0.7154515241290671
10194,20171026,000985.SH,2017,3813678877.8689,35138.77503706,0.5995,3155453672.2757,1.9572,1.6194,17.5757,0.8316,11.14,19.86,26.56,21.1339,91.6761,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5109.78,19.77,50.52,2.06,3.63,1.4572,10.39,10.15,200.59,431383.79,60.519020999999995,603746.61,0.23910693262525484,5089.7,0.39452227046781196,0.222222,0.0,0.012179166666666666,4.737341050291706,-4.99621621621621,7.922821856515369,930.0,0.15564782189507737,-3.25,0.440214,2.0,0.00495,-0.0016498083333333297,201710,14.15,-0.1705,10.0,6.2,1898.0,0.0033199999015778303,0.6736690402030945,5.741596221923828,1.0240912437438965,0.10805270820856094,-0.549723207950592,-0.0028010508976876736,0.019235841929912567,0.6972590684890747,0.6110437883015987,0.6793360805052023,0.6352467169706026,0.7134692035807154
10205,20171027,000985.SH,2017,3815768554.9073,35149.27602352,0.5997,3155595250.1338,1.9601,1.621,17.5971,0.8316,11.14,19.93,26.6,21.1595,91.7035,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5109.68,19.58,50.09,2.05,3.59,1.4564,10.45,10.24,200.5,431555.25,60.59206700000001,605190.21,0.12069924263977683,5109.78,-0.0019570314181760473,0.125,0.125,0.012194722222222223,4.895078009704806,-4.880540540540535,7.95507386558071,931.0,3.829971971728151e-06,-3.625,0.0,0.0,0.00461,-0.001992166666666663,201710,14.15,-0.1705,10.0,6.2,1899.0,0.00494999997317791,-0.15323154628276825,5.366596221923828,-0.9759087562561035,-0.3321613073348999,-0.549723207950592,-0.001171050826087594,0.019235841929912567,-0.11013549566268921,0.6156741596823713,0.6771323357455449,0.6407607872145203,0.7102770891640616
10216,20171030,000985.SH,2017,3815689579.2185,35243.72105533,0.6014,3156905719.6835,1.9412,1.6061,17.3884,0.8044,11.16,19.93,26.94,21.6153,91.9499,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5045.26,19.14,48.08,2.01,3.44,1.4721,10.48,10.34,197.98,427500.54,59.987235999999996,605920.67,-0.9982016292660933,5109.68,-1.2607443127554019,0.25,0.125,0.012201666666666666,6.23584216471607,-6.008648648648644,8.24514585393301,932.0,1.5894762221450907,-3.625,0.440061,1.0,0.00563,-0.0009754666666666632,201710,14.15,-0.1705,10.0,6.2,1900.0,0.004610000178217888,0.3899962306022644,5.366596221923828,0.02409125491976738,0.10789970308542252,-0.549723207950592,-0.001511050621047616,0.019235841929912567,0.41376829147338867,0.5588229875543326,0.674753658658684,0.5739919137837456,0.7068473419744563
10227,20171031,000985.SH,2017,3820140593.4685,35238.28480104,0.6012,3154263527.8012,1.9472,1.6078,17.4299,0.8054,11.17,20.07,26.92,21.64,91.9357,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5062.09,18.97,48.63,2.0,3.46,1.463,10.51,10.47,198.58,429064.82,60.2885,599872.36,0.502213504219462,5045.26,0.33358042994811044,0.375,0.0,0.012209444444444446,6.156973685009526,-5.7843243243243245,8.228449315630575,933.0,0.11127590324436622,-3.625,0.4400743333333333,3.0,0.00413,-0.002477158333333329,201710,14.15,-0.1705,10.0,6.2,1901.0,0.005630000028759241,0.9900798797607422,5.366596221923828,2.0240912437438965,0.10791303962469101,-0.549723207950592,-0.0004910508287139237,0.019235841929912567,0.9850176572799683,0.5463403138729699,0.6728818990708193,0.5597450051192505,0.7041535343753322
10238,20171101,000985.SH,2017,3813125025.8463,35219.7954195,0.601,3154563133.9856,1.9464,1.6103,17.4337,0.8094,11.16,19.85,26.86,21.5388,91.8875,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5055.37,18.98,48.04,2.0,3.46,1.4629,10.5,10.45,198.36,429097.68,60.340635999999996,602885.0,0.08647752058850156,5062.09,-0.13275149197269354,0.285714,0.142857,0.012244444444444445,5.9203682458898825,-5.763783783783774,8.171662298209679,934.0,0.017622958620976115,-3.625,0.43979866666666667,3.0,0.00486,-0.0017497083333333297,201711,14.15,-0.1705,10.2,6.1,1902.0,0.004129999782890081,0.9601237773895264,5.3691864013671875,2.0281925201416016,0.10978682339191437,-0.49572500586509705,-0.0020240992307662964,0.020550748333334923,0.9680646061897278,0.5791494271941431,0.6714525519300529,0.5975597826500273,0.7021132141642209
10249,20171102,000985.SH,2017,3812034299.0582,35209.94497293,0.6001,3161281234.0996,1.9345,1.6043,17.3688,0.8069,11.14,19.81,26.82,21.5252,91.8618,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5026.97,18.92,47.75,1.99,3.41,1.4682,10.5,10.41,196.99,427564.65,60.161436,603406.36,-0.2969806284441545,5055.37,-0.5617788608944463,0.125,0.0,0.012249722222222223,5.762631286476796,-6.114594594594593,8.141408312711906,935.0,0.3155954885478616,-3.625,0.440042,1.0,0.00449,-0.0021217583333333293,201711,14.15,-0.1705,10.2,6.1,1903.0,0.004860000219196081,0.3949505388736725,5.3691864013671875,0.028192469850182533,0.1100301593542099,-0.49572500586509705,-0.0012940986780449748,0.020550748333334923,0.421359121799469,0.6073178205241666,0.6698093030058503,0.630504664962701,0.6997694581981997
10260,20171103,000985.SH,2017,3813989889.6049,35213.13135464,0.6001,3161549393.5077,1.9257,1.5963,17.2892,0.803,11.14,19.87,26.83,21.5307,91.8701,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5003.17,18.83,47.44,1.98,3.4,1.4751,10.5,10.4,195.84,425794.5,59.908074,601614.36,-0.4211368890862266,5026.97,-0.4734462310298282,0.0,0.285714,0.012282500000000002,5.802065526330061,-6.544864864864859,8.151194746794822,936.0,0.22415133367634946,-3.58,0.439806,1.0,0.00465,-0.0019641666666666635,201711,14.15,-0.1705,10.2,6.1,1904.0,0.004490000195801258,0.38977760076522827,5.414186477661133,0.028192469850182533,0.10979415476322174,-0.49572500586509705,-0.0016640987014397979,0.020550748333334923,0.4188118875026703,0.5916158576049015,0.6679622571779504,0.611907672783476,0.697146158427453
10271,20171106,000985.SH,2017,3814637568.6177,35226.934727249994,0.6002,3161687427.2339,1.9379,1.6062,17.3933,0.8075,11.14,19.89,26.88,21.5409,91.9061,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5047.01,19.0,48.39,1.99,3.43,1.4607,10.47,10.4,197.61,429847.76,60.408465,599080.74,0.8352647090607679,5003.17,0.8762444610117104,0.310345,0.068966,0.01230388888888889,5.999236725596425,-5.982162162162162,8.193589478017998,937.0,0.7678043554537028,-3.58,0.44014619999999993,5.0,0.00414,-0.002475766666666662,201711,14.15,-0.1705,10.2,6.1,1905.0,0.004650000017136335,1.552789568901062,5.414186477661133,4.028192520141602,0.11013435572385788,-0.49572500586509705,-0.0015040988801047206,0.020550748333334923,1.5352784395217896,0.5766923872852057,0.6672209497502997,0.5947378074619579,0.6961245521478723
10282,20171107,000985.SH,2017,3815480189.2725,35211.85349534,0.6001,3161656026.4148,1.9515,1.6171,17.5226,0.8147,11.14,19.92,26.83,21.5092,91.8668,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5081.41,19.13,48.62,2.01,3.44,1.4509,10.48,10.41,198.99,433393.65,60.87194100000001,604084.65,0.7672368433794929,5047.01,0.6815916750709805,0.357143,0.071429,0.012309444444444444,5.802065526330061,-5.28324324324324,8.147270017448232,938.0,0.46456721152606506,-3.58,0.438914,1.0,0.0051,-0.0015183666666666613,201711,14.15,-0.1705,10.2,6.1,1906.0,0.004139999859035015,0.38229870796203613,5.414186477661133,0.028192469850182533,0.10890215635299683,-0.49572500586509705,-0.0020140991546213627,0.020550748333334923,0.4134252667427063,0.6488628347864138,0.6662112341728317,0.6783696483040479,0.6947149326330316
10293,20171108,000985.SH,2017,3814964314.7208,35206.06391448,0.5998,3163075627.3792,1.9514,1.618,17.5324,0.8147,11.13,19.91,26.81,21.5194,91.8517,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5083.47,19.14,48.76,2.01,3.45,1.4494,10.48,10.39,198.75,433805.57,60.936223999999996,608719.41,0.1056036639278446,5081.41,0.040539928878025044,0.333333,0.133333,0.012326944444444446,5.723197046623517,-5.230270270270275,8.129488296169708,939.0,0.0016434858334353289,-3.58,0.0,0.0,0.00496,-0.001660883333333329,201711,14.15,-0.1705,10.2,6.1,1907.0,0.005100000184029341,-0.14793667197227478,5.414186477661133,-0.9718075394630432,-0.33001184463500977,-0.49572500586509705,-0.0010540987132117152,0.020550748333334923,-0.10118269920349121,0.6291536780722873,0.6643618369102122,0.6548110846487836,0.6920958120222217
10304,20171109,000985.SH,2017,3816048404.1194,35196.15290268,0.5996,3163016928.9161,1.9607,1.6252,17.6208,0.8195,11.13,19.94,26.77,21.5021,91.8258,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5116.79,19.24,49.15,2.02,3.47,1.441,10.47,10.38,199.56,436240.35,61.263864,609362.24,0.537676899704187,5083.47,0.6554577876922485,0.2,0.266667,0.01238,5.565460087210431,-4.752432432432437,8.099048294781458,940.0,0.4296249114464167,-3.58,0.43978649999999997,2.0,0.00424,-0.002382566666666661,201711,14.15,-0.1705,10.2,6.1,1908.0,0.0049600000493228436,0.6890094876289368,5.414186477661133,1.0281925201416016,0.10977465659379959,-0.49572500586509705,-0.0011940988479182124,0.020550748333334923,0.7038640379905701,0.5716973516246017,0.6626611903607624,0.5875889470253652,0.6897053815370149
10315,20171110,000985.SH,2017,3814298477.1749,35184.86008228,0.5994,3163117933.0819,1.9653,1.6298,17.6678,0.8224,11.12,19.88,26.73,21.4826,91.7963,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5145.69,19.29,49.37,2.03,3.49,1.4319,10.48,10.38,200.2,437434.29,61.399993,612638.64,0.2222011331182161,5116.79,0.5648072326595255,0.307692,0.384615,0.012429722222222224,5.407723127797344,-4.49837837837838,8.064364301301286,941.0,0.3190072100645113,-4.335,0.4401045,4.0,0.00506,-0.0015647666666666624,201711,14.15,-0.1705,10.2,6.1,1909.0,0.004240000154823065,1.2158632278442383,4.659186363220215,3.0281925201416016,0.1100926548242569,-0.49572500586509705,-0.0019140987424179912,0.020550748333334923,1.2049669027328491,0.5803711491851477,0.6616876709156242,0.5979280005122996,0.6883617302872411
10326,20171113,000985.SH,2017,3816196084.3086,35205.21344758,0.5997,3163510766.7051,1.972,1.6347,17.7201,0.8242,11.13,19.94,26.8,21.4986,91.8494,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5159.42,19.35,49.3,2.03,3.5,1.4271,10.49,10.39,200.95,438902.81,61.610023,613999.93,0.3420684429068066,5145.69,0.2668252459825604,0.142857,0.171429,0.012543055555555556,5.683762806770252,-4.215675675675683,8.126876230505863,942.0,0.07119571189365387,-4.335,0.44005649999999996,2.0,0.0055,-0.0011273166666666626,201711,14.15,-0.1705,10.2,6.1,1910.0,0.005059999879449606,0.6523053646087646,4.659186363220215,1.0281925201416016,0.11004465818405151,-0.49572500586509705,-0.00109409901779145,0.020550748333334923,0.6593506932258606,0.6273580154153887,0.6607675766659769,0.6519052335259143,0.6870771821515052
10337,20171114,000985.SH,2017,3815858097.8741,35204.60967989,0.5997,3163763592.2212,1.9594,1.6245,17.6083,0.819,11.13,19.93,26.8,21.4992,91.8478,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5122.52,19.22,49.08,2.02,3.47,1.4387,10.49,10.39,199.65,436212.86,61.191345,616100.23,-0.6795615057634374,5159.42,-0.7151966693930589,0.214286,0.214286,0.012596111111111112,5.683762806770252,-4.82,8.12502185986314,943.0,0.5115062759109245,-4.335,0.0,0.0,0.00526,-0.0013677916666666604,201711,14.15,-0.1705,10.2,6.1,1911.0,0.005499999970197678,-0.1788417547941208,4.659186363220215,-0.9718075394630432,-0.33001184463500977,-0.49572500586509705,-0.0006540989270433784,0.020550748333334923,-0.14166700839996338,0.6292025667461018,0.6589735898456499,0.652567275631696,0.6845185844496178
10348,20171115,000985.SH,2017,3815360165.6956,35210.392394639995,0.5998,3163876419.3544,1.9437,1.6118,17.4653,0.8116,11.13,19.92,26.82,21.5199,91.8629,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5082.26,19.06,48.31,2.0,3.45,1.4515,10.48,10.39,197.98,432612.88,60.661343,611913.45,-0.8661388305813311,5122.52,-0.7859412945191102,0.142857,0.0,0.012626388888888888,5.762631286476796,-5.592972972972977,8.142782493042647,944.0,0.6177037184303747,-4.335,0.439941,2.0,0.00452,-0.0021088999999999943,201711,14.15,-0.1705,10.2,6.1,1912.0,0.005260000005364418,0.6562095284461975,4.659186363220215,1.0281925201416016,0.109929159283638,-0.49572500586509705,-0.0008940988918766379,0.020550748333334923,0.6620733737945557,0.5694575727181211,0.6572942170358868,0.5819448346979145,0.6821270122117724
10359,20171116,000985.SH,2017,3809263533.5191,35191.56968857,0.5994,3163688192.2938,1.9464,1.6165,17.4978,0.8146,11.12,19.73,26.75,21.4813,91.8138,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5100.84,19.05,48.05,2.0,3.43,1.4522,10.49,10.41,198.26,433210.79,60.627708,606613.43,-0.05544717333411109,5082.26,0.3655853891772587,0.2,0.066667,0.012682222222222221,5.486591607503887,-5.417297297297289,8.084971725538457,945.0,0.1336526767798877,-4.335,0.4399403333333334,3.0,0.00419,-0.002438633333333328,201711,14.15,-0.1705,10.2,6.1,1913.0,0.004519999958574772,0.9314193725585938,4.659186363220215,2.0281925201416016,0.10992848873138428,-0.49572500586509705,-0.001634098938666284,0.020550748333334923,0.930266797542572,0.5758718187424111,0.6560300403767447,0.5890697764603594,0.680338595654887
10370,20171117,000985.SH,2017,3808935665.2993,35202.15079321,0.5994,3164124515.9246,1.9283,1.6019,17.3326,0.8061,11.13,19.72,26.79,21.5024,91.8414,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5026.99,18.85,45.53,1.98,3.28,1.4718,10.48,10.39,195.92,429417.43,60.029045999999994,606277.08,-0.98743960434724,5100.84,-1.4478007543855642,0.2,0.2,0.012782222222222223,5.644328566916974,-6.310270270270274,8.117469804082836,946.0,2.096127024399409,-5.1899999999999995,0.4398355,2.0,0.00667,3.957500000000523e-05,201711,14.15,-0.1705,10.2,6.1,1914.0,0.004189999774098396,0.5908991098403931,3.8041863441467285,1.0281925201416016,0.10982365906238556,-0.49572500586509705,-0.0019640992395579815,0.020550748333334923,0.5949339866638184,0.6021602114866618,0.6547763238994928,0.6194086411412503,0.6785511224931988
10381,20171120,000985.SH,2017,3812183319.027,35122.498784539996,0.598,3164827995.8335,1.9396,1.6103,17.4777,0.8152,11.1,19.82,26.51,21.441,91.6336,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5055.08,18.99,45.69,1.99,3.29,1.4612,10.48,10.4,197.43,432089.98,60.491552,600290.46,0.7704703486375752,5026.99,0.5587836856647765,0.314286,0.085714,0.012839444444444445,4.540169851025354,-5.525945945945953,7.872832091665708,947.0,0.3122392073651118,-5.1899999999999995,0.44,1.0,0.00472,-0.0019113166666666608,201711,14.15,-0.1705,10.2,6.1,1915.0,0.006670000031590462,0.3503461182117462,3.8041863441467285,0.028192469850182533,0.10998815298080444,-0.49572500586509705,0.0005159011343494058,0.020550748333334923,0.35109230875968933,0.601327590759469,0.653266107514321,0.6172323817238989,0.67636244223334
10392,20171121,000985.SH,2017,3811443456.8227,35105.74683481,0.5978,3164829124.5432,1.9533,1.6219,17.6095,0.8206,11.09,19.79,26.45,21.4599,91.5899,2017,7753.47,32559.170000000002,18.5,25972.809999999998,25.358673166284305,中证全A,5102.28,19.11,45.66,2.01,3.29,1.4528,10.49,10.4,198.71,435292.89,60.84544399999999,604915.52,0.5850271456086853,5055.08,0.9337142043251534,0.25,0.333333,0.012845277777777777,4.30356441190571,-4.81351351351351,7.821381303055326,948.0,0.8718222153585543,-5.1899999999999995,0.44003966666666666,3.0,0.00528,-0.001353149999999994,201711,14.15,-0.1705,10.2,6.1,1916.0,0.004720000084489584,0.8914548754692078,3.8041863441467285,2.0281925201416016,0.11002781987190247,-0.49572500586509705,-0.001434098812751472,0.020550748333334923,0.8809497356414795,0.5827705807307176,0.6521200029751394,0.5935674985012577,0.6746883714770524
